applicant_id,predicted_prob,actual_default,decision,requires_adverse_action,reason_codes
2702,0.3917305120366441,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Loan Amount Outside Acceptable Range | Business Maturity Profile
2703,0.0426463798367276,0,Approved,False,
2704,0.0026089493286672,0,Approved,False,
2705,0.0263829317291713,0,Approved,False,
2706,0.633744192000405,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
2707,0.0045016612343752,0,Approved,False,
2708,0.989719507720763,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
2709,0.0142170683644566,0,Approved,False,
2710,0.4348640763702096,0,Approved - Unfavorable Terms,True,Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk | Loan Amount Outside Acceptable Range
2711,0.98294576539014,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
2712,0.0179507016802883,0,Approved,False,
2713,0.0155132134296143,0,Approved,False,
2714,0.0955539489031684,0,Approved,False,
2715,0.9651104813127984,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Early-Stage Business Risk
2716,0.0259014202487863,0,Approved,False,
2717,0.1514465068111292,0,Approved,False,
2718,0.0031433394804858,0,Approved,False,
2719,0.0175387400301025,0,Approved,False,
2720,0.0080983803514599,0,Approved,False,
2721,0.4489766278407472,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Geographic Risk Factor (Florida)
2722,0.0262589784800672,0,Approved,False,
2723,0.2583370959321513,0,Approved,False,
2724,0.025905248926019,0,Approved,False,
2725,0.0012036138733327,0,Approved,False,
2726,0.802696075752674,0,Denied,True,Elevated Interest Rate Risk | Loan Amount Outside Acceptable Range | Geographic Risk Factor (Florida)
2727,0.8209733201825746,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
2728,0.303176537512455,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
2729,0.9014951498824404,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Startup Risk Profile
2730,0.3050682742981052,0,Approved - Unfavorable Terms,True,Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range | Startup Risk Profile
2731,0.0071940239027936,0,Approved,False,
2732,0.003954330564348,0,Approved,False,
2733,0.0499614554018846,0,Approved,False,
2734,0.1336923209989549,0,Approved,False,
2735,0.0436453979295458,0,Approved,False,
2736,0.047047277740825,0,Approved,False,
2737,0.0202838088114131,0,Approved,False,
2738,0.0467713846267998,0,Approved,False,
2739,0.0049875461945624,0,Approved,False,
2740,0.1072046636016692,0,Approved,False,
2741,0.0025985993739974,0,Approved,False,
2742,0.01280338626188,0,Approved,False,
2743,0.0657332534383536,0,Approved,False,
2744,0.3094917185080968,0,Approved - Unfavorable Terms,True,Elevated Interest Rate Risk | Geographic Risk Factor (Texas) | Industry Sector Risk (Healthcare)
2745,0.0205663667008637,0,Approved,False,
2746,0.0018324823751144,0,Approved,False,
2747,0.1531701521414716,0,Approved,False,
2748,0.003221848113697,0,Approved,False,
2749,0.0091222568445377,0,Approved,False,
2750,0.2329079515737341,0,Approved,False,
2751,0.0388035818574344,0,Approved,False,
2752,0.0459129588792418,0,Approved,False,
2753,0.0616719702333229,0,Approved,False,
2754,0.1641340166629812,0,Approved,False,
2755,0.0523758375703172,0,Approved,False,
2756,0.0013653493670038,0,Approved,False,
2757,0.4454899607592896,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Loan Amount Outside Acceptable Range | Business Maturity Profile
2758,0.9360794916535252,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
2759,0.1840345423844586,0,Approved,False,
2760,0.0273116218131827,0,Approved,False,
2761,0.0240341474418323,0,Approved,False,
2762,0.994765267744468,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
2763,0.0289591076756739,0,Approved,False,
2764,0.0313610006828745,0,Approved,False,
2765,0.0228073084734444,0,Approved,False,
2766,0.7375192518744729,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
2767,0.0287672953293951,0,Approved,False,
2768,0.0054245187264452,0,Approved,False,
2769,0.0497986128691207,0,Approved,False,
2770,0.0073793721271363,0,Approved,False,
2771,0.0695793528874477,0,Approved,False,
2772,0.0307907082691177,0,Approved,False,
2773,0.976899784754442,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Insufficient SBA Guarantee Coverage
2774,0.0295300923105436,0,Approved,False,
2775,0.6738292912816871,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
2776,0.0441844128146084,0,Approved,False,
2777,0.0016701300470288,0,Approved,False,
2778,0.8777456619885025,0,Denied,True,Insufficient Loan Term Length | Business Maturity Profile | Industry Sector Risk (Transportation)
2779,0.0009397369396959,0,Approved,False,
2780,0.0992678895083655,0,Approved,False,
2781,0.0267238059757189,0,Approved,False,
2782,0.2767509447546094,0,Approved,False,
2783,0.0441844128146084,0,Approved,False,
2784,0.0149242075953003,0,Approved,False,
2785,0.0007292142092255,0,Approved,False,
2786,0.0764678556368346,0,Approved,False,
2787,0.0063907531478348,0,Approved,False,
2788,0.2839735446613088,0,Approved,False,
2789,0.0015444153112253,0,Approved,False,
2790,0.0013344974925675,0,Approved,False,
2791,0.0611618882040528,0,Approved,False,
2792,0.5975533039903801,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
2793,0.0042028840603098,0,Approved,False,
2794,0.0079767764960898,0,Approved,False,
2795,0.9520492152050352,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
2796,0.031105191078961,0,Approved,False,
2797,0.022780896970941,0,Approved,False,
2798,0.0070664848600974,0,Approved,False,
2799,0.0014699609686384,0,Approved,False,
2800,0.2021931622683365,0,Approved,False,
2801,0.2961695543031292,0,Approved,False,
2802,0.0213450668989478,0,Approved,False,
2803,0.0089844639848965,0,Approved,False,
2804,0.9287758917328046,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Establishment Risk Factor
2805,0.0811884675590703,0,Approved,False,
2806,0.0902291319029934,0,Approved,False,
2807,0.0393543291075618,0,Approved,False,
2808,0.8860988340431059,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
2809,0.8406499221726336,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
2810,0.2030982739844973,0,Approved,False,
2811,0.3930041447215633,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Business Maturity Profile | Industry Sector Risk (Healthcare)
2812,0.004538345090662,0,Approved,False,
2813,0.0152740843239209,0,Approved,False,
2814,0.0433140452535975,0,Approved,False,
2815,0.0158559127149495,0,Approved,False,
2816,0.0553676109094815,0,Approved,False,
2817,0.0353348872450838,0,Approved,False,
2818,0.0071781347741102,0,Approved,False,
2819,0.0085588640480218,0,Approved,False,
2820,0.0108520871595402,0,Approved,False,
2821,0.132427449961445,0,Approved,False,
2822,0.00130031431931,0,Approved,False,
2823,0.0123357070081198,0,Approved,False,
2824,0.0012013588299931,0,Approved,False,
2825,0.0562243292507106,0,Approved,False,
2826,0.0332691732111638,0,Approved,False,
2827,0.1331288943300293,0,Approved,False,
2828,0.012005038838426,0,Approved,False,
2829,0.0072505334947368,0,Approved,False,
2830,0.0055304262782606,0,Approved,False,
2831,0.1418430679601854,1,Approved,False,
2832,0.0308480997792709,0,Approved,False,
2833,0.0759715194867035,0,Approved,False,
2834,0.0911764870425267,0,Approved,False,
2835,0.5686151473818677,0,Denied,True,Insufficient Loan Term Length | Industry Sector Risk (Healthcare) | Startup Risk Profile
2836,0.0055538902469077,0,Approved,False,
2837,0.9871841509885398,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
2838,0.8736292421728605,0,Denied,True,Insufficient Loan Term Length | Business Establishment Risk Factor | Business Maturity Profile
2839,0.0307436368199627,0,Approved,False,
2840,0.0417267625284494,0,Approved,False,
2841,0.190128550473493,0,Approved,False,
2842,0.05319969924056,0,Approved,False,
2843,0.0105560744144183,0,Approved,False,
2844,0.0053244283954823,0,Approved,False,
2845,0.0458705907187836,0,Approved,False,
2846,0.9609049519227956,1,Denied,True,Insufficient Loan Term Length | Geographic Risk Factor (California) | Industry Sector Risk (Healthcare)
2847,0.1007309890875097,0,Approved,False,
2848,0.0996615885750022,0,Approved,False,
2849,0.0340202010073925,0,Approved,False,
2850,0.0087319906507904,0,Approved,False,
2851,0.0009451005485602,0,Approved,False,
2852,0.1290714888228207,0,Approved,False,
2853,0.2504027979540721,0,Approved,False,
2854,0.0032368595924149,0,Approved,False,
2855,0.0179198135495773,0,Approved,False,
2856,0.0121967161588785,0,Approved,False,
2857,0.0018885702422679,0,Approved,False,
2858,0.4085757940867624,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
2859,0.0167167353675087,0,Approved,False,
2860,0.0313359672549913,0,Approved,False,
2861,0.008573624612014,0,Approved,False,
2862,0.0262471636542511,0,Approved,False,
2863,0.1359598178956931,0,Approved,False,
2864,0.0131648355877014,0,Approved,False,
2865,0.0047572458672106,0,Approved,False,
2866,0.1108804096221095,0,Approved,False,
2867,0.5564844547502805,0,Denied,True,Insufficient Loan Term Length | Business Establishment Risk Factor | Business Maturity Profile
2868,0.0925958527668244,0,Approved,False,
2869,0.0036529729619055,0,Approved,False,
2870,0.060104339372002,0,Approved,False,
2871,0.0517975241814336,0,Approved,False,
2872,0.1536600279907703,0,Approved,False,
2873,0.0423850146579296,0,Approved,False,
2874,0.0055818857831767,0,Approved,False,
2875,0.0289056849165537,0,Approved,False,
2876,0.1083957414258901,0,Approved,False,
2877,0.0189928488872048,0,Approved,False,
2878,0.0167505749632464,0,Approved,False,
2879,0.0322721967678808,0,Approved,False,
2880,0.0126015989206349,0,Approved,False,
2881,0.026383614877023,0,Approved,False,
2882,0.1533117982806081,0,Approved,False,
2883,0.4890181222121451,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Loan Amount Outside Acceptable Range | Business Maturity Profile
2884,0.1522691541637703,0,Approved,False,
2885,0.0084251746108101,0,Approved,False,
2886,0.0670732937579752,0,Approved,False,
2887,0.0014601225073152,0,Approved,False,
2888,0.0789140280171929,0,Approved,False,
2889,0.9399447818475972,1,Denied,True,Insufficient Loan Term Length | Industry Sector Risk (Healthcare) | Elevated Interest Rate Risk
2890,0.043344575602301,0,Approved,False,
2891,0.319893913030324,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Business Maturity Profile | Industry Sector Risk (Healthcare)
2892,0.020824218693622,0,Approved,False,
2893,0.0211116182595088,0,Approved,False,
2894,0.1016119014608399,0,Approved,False,
2895,0.0013048846045943,0,Approved,False,
2896,0.0007711302365994,0,Approved,False,
2897,0.018833352102571,0,Approved,False,
2898,0.0175593251231166,0,Approved,False,
2899,0.9798015739042172,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (Texas)
2900,0.0772447130104236,0,Approved,False,
2901,0.0099525082159881,0,Approved,False,
2902,0.0662773140681443,0,Approved,False,
2903,0.6782826614101554,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
2904,0.0144078246280592,0,Approved,False,
2905,0.1366300301269205,0,Approved,False,
2906,0.0172639815116295,0,Approved,False,
2907,0.1135001650159108,0,Approved,False,
2908,0.2135108423288493,0,Approved,False,
2909,0.0909353591501486,0,Approved,False,
2910,0.0153378260304569,0,Approved,False,
2911,0.0198008754508467,0,Approved,False,
2912,0.0546727574709679,0,Approved,False,
2913,0.0038998266768614,0,Approved,False,
2914,0.0549891264735482,0,Approved,False,
2915,0.0113350160498869,0,Approved,False,
2916,0.002098303673953,0,Approved,False,
2917,0.9635448612737644,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Early-Stage Business Risk
2918,0.4146741057216933,0,Approved - Unfavorable Terms,True,Elevated Interest Rate Risk | Geographic Risk Factor (New York) | Loan Amount Outside Acceptable Range
2919,0.0320279378461453,0,Approved,False,
2920,0.0587264537476981,0,Approved,False,
2921,0.1041869158741868,0,Approved,False,
2922,0.0804136560916662,0,Approved,False,
2923,0.0213420802437195,0,Approved,False,
2924,0.0367276092808939,0,Approved,False,
2925,0.1592433788805832,0,Approved,False,
2926,0.987165865394746,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
2927,0.1950340756276111,0,Approved,False,
2928,0.0257176260528945,0,Approved,False,
2929,0.2525065279998627,0,Approved,False,
2930,0.0026042052447873,0,Approved,False,
2931,0.1008129418866346,0,Approved,False,
2932,0.0046286370225022,0,Approved,False,
2933,0.0776473294702594,0,Approved,False,
2934,0.0068828791237892,0,Approved,False,
2935,0.8256934027594259,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
2936,0.2059082574384193,0,Approved,False,
2937,0.0142121366296353,0,Approved,False,
2938,0.1314433817442609,0,Approved,False,
2939,0.0282495968282874,0,Approved,False,
2940,0.0177830360391119,0,Approved,False,
2941,0.0861944090877609,0,Approved,False,
2942,0.0130317740748454,0,Approved,False,
2943,0.0893137684864346,0,Approved,False,
2944,0.0143145262095917,0,Approved,False,
2945,0.0202535821815302,0,Approved,False,
2946,0.0301665128926728,0,Approved,False,
2947,0.0702593158794364,0,Approved,False,
2948,0.323929215045851,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Geographic Risk Factor (Texas) | Industry Sector Risk (Healthcare)
2949,0.0126835563829422,0,Approved,False,
2950,0.0342772637311134,0,Approved,False,
2951,0.8422702146062012,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
2952,0.5564759466686627,0,Denied,True,Insufficient SBA Guarantee Coverage | Business Establishment Risk Factor | Elevated Interest Rate Risk
2953,0.1569961962704612,0,Approved,False,
2954,0.0115980624972926,0,Approved,False,
2955,0.6779681490530669,0,Denied,True,Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk | Business Establishment Risk Factor
2956,0.0046153631961664,0,Approved,False,
2957,0.057286204768652,0,Approved,False,
2958,0.7758815154503743,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
2959,0.9202089611827228,0,Denied,True,Insufficient Loan Term Length | Geographic Risk Factor (New York) | Industry Sector Risk (Healthcare)
2960,0.0811714487305194,0,Approved,False,
2961,0.0157272192747204,0,Approved,False,
2962,0.2097670998747036,0,Approved,False,
2963,0.166181019951536,0,Approved,False,
2964,0.0326461398003038,0,Approved,False,
2965,0.9435471452727364,0,Denied,True,Insufficient Loan Term Length | Loan Amount Outside Acceptable Range | Industry Sector Risk (Healthcare)
2966,0.0421018401248353,0,Approved,False,
2967,0.0031161725698119,0,Approved,False,
2968,0.0646777743306101,0,Approved,False,
2969,0.019624963271569,0,Approved,False,
2970,0.0698579782029694,0,Approved,False,
2971,0.0509144844344154,0,Approved,False,
2972,0.0427940285952006,0,Approved,False,
2973,0.0096204628552945,0,Approved,False,
2974,0.0039076672853453,0,Approved,False,
2975,0.7459220843082246,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
2976,0.9598875756165584,0,Denied,True,Insufficient Loan Term Length | Business Establishment Risk Factor | Business Maturity Profile
2977,0.2192914193771865,0,Approved,False,
2978,0.9892178479055797,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Geographic Risk Factor (Florida)
2979,0.0283597459555503,0,Approved,False,
2980,0.0833396418618998,0,Approved,False,
2981,0.014878456948927,0,Approved,False,
2982,0.0131372261374757,0,Approved,False,
2983,0.1062614620738848,0,Approved,False,
2984,0.9310772698548871,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (California)
2985,0.3989145573978858,1,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
2986,0.111677862766711,0,Approved,False,
2987,0.0552691227266557,0,Approved,False,
2988,0.0207023903819687,0,Approved,False,
2989,0.9704086620571148,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Geographic Risk Factor (Florida)
2990,0.0179882607531281,0,Approved,False,
2991,0.0091991768554909,0,Approved,False,
2992,0.0191979510423696,0,Approved,False,
2993,0.0269460514227325,0,Approved,False,
2994,0.0191524258667785,0,Approved,False,
2995,0.0443144322738508,0,Approved,False,
2996,0.9905273638829876,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Establishment Risk Factor
2997,0.0069809624434987,0,Approved,False,
2998,0.3181423239762811,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Business Establishment Risk Factor | Business Maturity Profile
2999,0.0127980846891909,0,Approved,False,
3000,0.4838221982866514,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
3001,0.0401422171689315,0,Approved,False,
3002,0.0277840621575362,0,Approved,False,
3003,0.3073789425479941,0,Approved - Unfavorable Terms,True,Elevated Interest Rate Risk | Geographic Risk Factor (New York) | Business Establishment Risk Factor
3004,0.0344207109253198,0,Approved,False,
3005,0.9405014156802014,1,Denied,True,Insufficient Loan Term Length | Business Establishment Risk Factor | Business Maturity Profile
3006,0.0019071393872054,0,Approved,False,
3007,0.0024718538642103,0,Approved,False,
3008,0.0451060451327565,0,Approved,False,
3009,0.0057585488450181,0,Approved,False,
3010,0.039735237816224,0,Approved,False,
3011,0.0188261169409567,0,Approved,False,
3012,0.972653132943118,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Loan Amount Outside Acceptable Range
3013,0.0023213948815253,0,Approved,False,
3014,0.0543718038666567,0,Approved,False,
3015,0.0887025989207468,0,Approved,False,
3016,0.0058699498638375,0,Approved,False,
3017,0.059568312548244,0,Approved,False,
3018,0.0057821189387368,0,Approved,False,
3019,0.0295194587813302,0,Approved,False,
3020,0.0154027388461626,0,Approved,False,
3021,0.1354906197088316,0,Approved,False,
3022,0.9915885001139488,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (Florida)
3023,0.0399739810365612,0,Approved,False,
3024,0.0397890328148371,0,Approved,False,
3025,0.0008427789340276,0,Approved,False,
3026,0.9787386298500936,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
3027,0.0024759067331434,0,Approved,False,
3028,0.0107340982995141,0,Approved,False,
3029,0.0061531336541553,0,Approved,False,
3030,0.9619320916288532,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (Texas)
3031,0.0447147993232935,0,Approved,False,
3032,0.018510031182239,0,Approved,False,
3033,0.0303291875294006,0,Approved,False,
3034,0.8122498345991594,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
3035,0.0273861955505793,0,Approved,False,
3036,0.0268939232482469,0,Approved,False,
3037,0.0110757357968276,0,Approved,False,
3038,0.0065301162565668,0,Approved,False,
3039,0.0541174392932712,0,Approved,False,
3040,0.1567515985720977,0,Approved,False,
3041,0.0063659005803934,0,Approved,False,
3042,0.9555062721015918,0,Denied,True,Insufficient Loan Term Length | Geographic Risk Factor (Texas) | Industry Sector Risk (Healthcare)
3043,0.1765667521311835,0,Approved,False,
3044,0.0490135857636868,0,Approved,False,
3045,0.0094965490345071,0,Approved,False,
3046,0.0324781494414183,0,Approved,False,
3047,0.0373488238653358,0,Approved,False,
3048,0.011254820116158,0,Approved,False,
3049,0.0689932226884824,0,Approved,False,
3050,0.0098385092486011,0,Approved,False,
3051,0.0244954109765011,0,Approved,False,
3052,0.0349021563781795,0,Approved,False,
3053,0.9245339954829196,0,Denied,True,Insufficient Loan Term Length | Geographic Risk Factor (Texas) | Startup Risk Profile
3054,0.980811581455383,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
3055,0.0449060913149938,0,Approved,False,
3056,0.0144602909482832,0,Approved,False,
3057,0.021048491495858,0,Approved,False,
3058,0.139625213424087,0,Approved,False,
3059,0.0383502676134092,0,Approved,False,
3060,0.9625111125198084,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
3061,0.0047104264350263,0,Approved,False,
3062,0.1996132725559993,0,Approved,False,
3063,0.5134694006782728,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
3064,0.0385638031694432,0,Approved,False,
3065,0.0205362788217859,0,Approved,False,
3066,0.0085972631705216,0,Approved,False,
3067,0.1480017211857535,0,Approved,False,
3068,0.0168757244594291,0,Approved,False,
3069,0.9011480857072262,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
3070,0.0114625336861748,0,Approved,False,
3071,0.0233066952555644,0,Approved,False,
3072,0.0200716447064134,0,Approved,False,
3073,0.182518309393252,0,Approved,False,
3074,0.0148543783743395,0,Approved,False,
3075,0.0064971049663907,0,Approved,False,
3076,0.0062706894696593,0,Approved,False,
3077,0.9859522898632036,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Early-Stage Business Risk
3078,0.0465333788891474,0,Approved,False,
3079,0.0960135041594271,0,Approved,False,
3080,0.3067862004697504,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
3081,0.0166248229824691,0,Approved,False,
3082,0.0305933042527183,0,Approved,False,
3083,0.000381477311234,0,Approved,False,
3084,0.9873277193428818,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Geographic Risk Factor (Florida)
3085,0.0569047064387428,0,Approved,False,
3086,0.0058961814779118,0,Approved,False,
3087,0.0042003211461441,0,Approved,False,
3088,0.0426490412246467,0,Approved,False,
3089,0.8976991748013752,0,Denied,True,Insufficient Loan Term Length | Insufficient Employment Impact | Industry Sector Risk (Healthcare)
3090,0.1562917550067782,0,Approved,False,
3091,0.0244477125180918,0,Approved,False,
3092,0.9274887274362396,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
3093,0.027469323694167,0,Approved,False,
3094,0.8764104293880044,0,Denied,True,Insufficient Loan Term Length | Business Maturity Profile | Startup Risk Profile
3095,0.0320209874352682,0,Approved,False,
3096,0.022773206981704,0,Approved,False,
3097,0.065927783439061,0,Approved,False,
3098,0.167700264424303,0,Approved,False,
3099,0.0677369553451382,0,Approved,False,
3100,0.0662994137244525,0,Approved,False,
3101,0.0380260576446356,0,Approved,False,
3102,0.1098630689328784,0,Approved,False,
3103,0.2548831090457587,0,Approved,False,
3104,0.1714247042589806,0,Approved,False,
3105,0.0021664021436864,0,Approved,False,
3106,0.0582756103862927,0,Approved,False,
3107,0.1600209761006209,0,Approved,False,
3108,0.5805995789067803,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
3109,0.6223573885103215,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Early-Stage Business Risk
3110,0.0211547809881888,0,Approved,False,
3111,0.0059191432037627,0,Approved,False,
3112,0.0341723940179585,0,Approved,False,
3113,0.0043666723991101,0,Approved,False,
3114,0.133568085692969,0,Approved,False,
3115,0.0034646522836689,0,Approved,False,
3116,0.4351876114859876,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Business Maturity Profile | Industry Sector Risk (Healthcare)
3117,0.0224113811813389,0,Approved,False,
3118,0.970841559831224,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (California)
3119,0.0015146727059246,0,Approved,False,
3120,0.2907663866402891,0,Approved,False,
3121,0.4858085088970326,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Loan Amount Outside Acceptable Range
3122,0.0157392816133342,0,Approved,False,
3123,0.0150182215740155,0,Approved,False,
3124,0.0031069319189479,0,Approved,False,
3125,0.0250781667362725,0,Approved,False,
3126,0.0447915552301962,0,Approved,False,
3127,0.9779182556036778,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
3128,0.9486407784041404,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
3129,0.0251442844574362,0,Approved,False,
3130,0.0090506524040609,0,Approved,False,
3131,0.0267464383983505,0,Approved,False,
3132,0.0183792072193458,0,Approved,False,
3133,0.9315264804264012,1,Denied,True,Insufficient Loan Term Length | Loan Amount Outside Acceptable Range | Insufficient SBA Guarantee Coverage
3134,0.0262890169553274,0,Approved,False,
3135,0.0201078256323586,0,Approved,False,
3136,0.0901299075783323,0,Approved,False,
3137,0.0188457668109829,0,Approved,False,
3138,0.0221607057496979,0,Approved,False,
3139,0.0092919004905384,0,Approved,False,
3140,0.025177943601178,0,Approved,False,
3141,0.909678007553988,0,Denied,True,Insufficient Loan Term Length | Early-Stage Business Risk | Business Maturity Profile
3142,0.3807634477243334,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient Employment Impact | Industry Sector Risk (Transportation)
3143,0.0237898407942188,0,Approved,False,
3144,0.0237891492167863,0,Approved,False,
3145,0.0160040299620011,0,Approved,False,
3146,0.3495689865478691,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
3147,0.0503350909721945,0,Approved,False,
3148,0.1673944593921469,0,Approved,False,
3149,0.0379788016403736,0,Approved,False,
3150,0.008233187061401,0,Approved,False,
3151,0.0888863554469257,0,Approved,False,
3152,0.0186743201926372,0,Approved,False,
3153,0.008748274528801,0,Approved,False,
3154,0.0470136920244207,0,Approved,False,
3155,0.0238891315245202,0,Approved,False,
3156,0.3116277328634338,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Business Maturity Profile | Industry Sector Risk (Healthcare)
3157,0.0099869964693379,0,Approved,False,
3158,0.0041198606119024,0,Approved,False,
3159,0.028173693590631,0,Approved,False,
3160,0.576747170747702,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
3161,0.1046469362315689,0,Approved,False,
3162,0.15045815272701,0,Approved,False,
3163,0.4112188179016287,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
3164,0.0259824713898811,0,Approved,False,
3165,0.006517323488233,0,Approved,False,
3166,0.0448618575786547,0,Approved,False,
3167,0.0221686490009915,0,Approved,False,
3168,0.0491735502704271,0,Approved,False,
3169,0.9543479779025856,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Industry Sector Risk (Healthcare)
3170,0.9566773973991124,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Early-Stage Business Risk
